expday,lineageID,lineage_len,phi_mean,lambda_mean
20160229,1063,5,0.15323422052883676,0.01848788541610501
20160229,1064,5,0.15528085840126166,0.016618001364877247
20160229,1065,5,0.13259165579371757,0.01868010133890711
20160229,1066,5,0.1431594447543747,0.015146758069810123
20160229,1067,5,0.16877433027037975,0.01776242648984459
20160229,1068,5,0.1746298428526237,0.012628784856426985
20160229,1069,5,0.1253945972440798,0.014426356533996794
20160229,1070,5,0.1438216389377232,0.011200906212375275
20160229,1071,5,0.15064975577231418,0.020855672282686134
20160229,1072,5,0.15167905288940123,0.02190319726136791
20160229,1073,5,0.13759808625453146,0.016321992736166583
20160229,1074,5,0.14268954606555614,0.014253951218556563
20160229,1075,5,0.15729620528013458,0.013219877296595172
20160229,1076,5,0.1673697118594468,0.011321373687458816
20160229,1077,5,0.14057625355590042,0.018329164484556675
20160229,1078,5,0.15285424427022426,0.0201155459839556
20160229,1079,4,0.15695287236108488,0.020323309757642818
20160229,1080,5,0.13143535890281532,0.01618323847888427
20160229,1081,5,0.1429621428137726,0.011617959495301571
20160229,1082,5,0.16734183775245937,0.02059080662542979
20160229,1083,5,0.13500149010687906,0.015276359120338751
20160229,1084,5,0.1563192836244021,0.01688974475374605
20160229,1085,5,0.1604810318218352,0.012202426230509319
20160229,1086,5,0.15221247050519657,0.011959407902333116
20160229,1088,5,0.1558351728962687,0.017231660543818833
20160229,1089,5,0.1532711608417357,0.014415540507244088
20160229,1090,5,0.14177495831649814,0.02091691364314949
20160229,1091,4,0.14563074489862368,0.011332137564462138
20160229,1092,5,0.17816407873205367,0.014869079512391678
20160229,1093,5,0.1614537169370569,0.013783190060209173
20160229,1094,5,0.10954802108887472,0.019782449826934966
20160229,1095,4,0.14666715997051996,0.011220001429825344
20160229,1096,5,0.11161810829870669,0.020337547983981373
20160229,1097,5,0.15470939037870673,0.014521564713810534
20160229,1098,5,0.1366294180077899,0.02079553145241631
20160229,1099,5,0.1557530477154064,0.017210203756683667
20160229,1100,5,0.12908878995290463,0.015517864096602817
20160229,1101,5,0.14691514587425716,0.01862384558705611
20160229,1102,5,0.1441574748322213,0.017449356166472606
20160229,1103,4,0.1379389015407359,0.014258904796149855
20160229,1104,5,0.14558389215205791,0.015981370272060313
20160229,1105,5,0.15633131319508242,0.017734275830443822
20160229,1106,5,0.1535147553213438,0.013859158323846689
20160229,1107,5,0.1531185367434485,0.01649581329675529
20160229,1108,5,0.15529920379678133,0.015163788254900758
20160229,1109,5,0.13511856434302674,0.016364035028793883
20160229,1110,4,0.13799234956398157,0.01561796648470879
20160229,1111,5,0.1544899649574974,0.01609621080519209
20160229,1112,5,0.17656206287672457,0.01572267564504803
20160229,1113,5,0.15696298885431484,0.017933271225763398
20160229,1114,5,0.13649759880498724,0.0165568942793503
20160229,1115,5,0.14459475514176498,0.016605556072387968
20160229,1116,5,0.13714107588517768,0.018751576099121165
20160229,1117,5,0.16445381049657828,0.01707498009458746
20160229,1118,5,0.140536725437486,0.014372654848068305
20160229,1119,5,0.14228270378801844,0.014658247090325911
20160229,1120,5,0.17734377856163672,0.015423435333810877
20160229,1121,5,0.17458017281996582,0.015304047750849037
20160229,1122,5,0.14291387886053813,0.016094061227236636
20160229,1123,5,0.15441181811334162,0.018044452580884895
20160229,1124,5,0.1655178202995538,0.01520046711921103
20160229,1125,5,0.13775930741206902,0.016469691367187695
20160229,1126,5,0.12952898032643304,0.013719660531120207
20160229,1127,5,0.14035269581069074,0.016286175222902422
20160229,1128,5,0.16351606496272178,0.015607502909591044
20160229,1129,5,0.14892676318091017,0.015808936560962335
20160229,1130,5,0.14875407618736813,0.01635093118718199
20160229,1131,5,0.15508084235096262,0.020204588340704408
20160229,1132,5,0.16423704338935907,0.01651478686153919
20160229,1133,6,0.14362752525281058,0.015454002772730707
20160229,1134,6,0.16856315375601344,0.015865022331115898
20160229,1135,6,0.16834425166339553,0.015805968841437746
20160229,1136,6,0.13234757637000563,0.013219827890241946
20160229,1137,6,0.15052092447338852,0.011959812759934258
20160229,1138,6,0.1691072698336769,0.015267697811540672
20160229,1139,6,0.153099577973228,0.018482007296587992
20160229,1140,6,0.14470257546460605,0.015335744860357804
20160229,1141,6,0.1381301467382092,0.017590369012443867
20160229,1142,6,0.1415259985612272,0.023037709082448045
20160229,1143,6,0.14899714732121933,0.017424016569231444
20160229,1144,6,0.16634088731096996,0.011645895778277605
20160229,1145,6,0.13576825682698204,0.017974768263866136
20160229,1146,6,0.13031767075508774,0.01341890860170487
20160229,1147,6,0.16646349590218495,0.012460422185670802
20160229,1148,6,0.17580322394664946,0.010730361265384026
20160229,1149,6,0.1438759704980556,0.014979001438528169
20160229,1151,6,0.13609218639991122,0.01240050817614697
20160229,1152,6,0.11269780078320472,0.019327439851720946
20160229,1153,6,0.14583013014203752,0.019555722526323146
20160229,1154,6,0.17380774135218474,0.015414457121929072
20160229,1155,6,0.13913242898697925,0.013921769207067065
20160229,1156,6,0.15494478574846401,0.01395116948964266
20160229,1157,6,0.1549372390946605,0.014454888444149406
20160229,1158,5,0.1454735299122881,0.018013649271998274
20160229,1159,4,0.15084352582310065,0.018555154453614924
20160229,1160,6,0.15647554715348558,0.013632298255757569
20160229,1161,6,0.16750403032665293,0.015825605475346442
20160229,1162,6,0.15557483051128848,0.015500789449100636
20160229,1163,6,0.1554583185513023,0.01569353592969253
20160229,1164,6,0.14880038523440875,0.015198275846905966
20160229,1165,6,0.13624376484774545,0.017839371804513404
20160229,1166,6,0.15261839770361568,0.017558910572209034
20160229,1167,6,0.16809607824577744,0.01534822045968854
20160229,1168,6,0.14995848732320932,0.01759597712254845
20160229,1169,6,0.14311666145302007,0.017638222821272382
20160229,1170,5,0.15377095126301765,0.017420402637456433
20160229,1171,6,0.14829371388906212,0.015189654764403086
20160229,1172,6,0.14178311754263737,0.018267089572122076
20160229,1173,6,0.1535541616957455,0.010095700061113396
20160229,1174,6,0.15376795784419875,0.014388729325345784
20160229,1175,6,0.15462638525447683,0.014012432311288693
20160229,1176,6,0.15983766019635925,0.014959256220892931
20160229,1177,6,0.16437185344984903,0.01411057996774597
20160229,1178,6,0.1531256948770949,0.017610485769626174
20160229,1179,6,0.14392760379045477,0.014743820791623506
20160229,1180,6,0.14856746044722152,0.017432428592376554
20160229,1181,5,0.14309471563298462,0.02068208706822609
20160229,1182,6,0.13422856793342786,0.011481599250759396
20160229,1183,6,0.144036601747601,0.01602603792032768
20160229,1184,6,0.1394755725341609,0.021660643350840173
20160229,1185,6,0.13221925397285775,0.017160022323134683
20160229,1186,6,0.15088583300260827,0.021657514263979032
20160229,1187,6,0.16410631908785678,0.013888264351669727
20160229,1188,6,0.15503533496024213,0.01698421639691572
20160229,1189,6,0.1543281238341319,0.01565133632118821
20160229,1190,6,0.1603590907948517,0.016351788736796477
20160229,1191,6,0.15871958130384306,0.017967201464795766
20160229,1192,6,0.16651979185596422,0.010673851405798511
20160229,1193,6,0.13510594475737145,0.018273947603824527
20160229,1194,6,0.1662866702613753,0.010630258363724039
20160229,1195,6,0.14205036889437148,0.017136527413303796
20160229,1196,6,0.14212920643397192,0.01743779080083949
20160229,1197,6,0.15861396730543978,0.015215446481582092
20160229,1198,6,0.14904572519683504,0.016843744795745644
20160229,1199,6,0.16036498632730894,0.016549704320084232
20160229,1200,6,0.14752188954205306,0.017431264952323222
20160229,1201,6,0.13451198821199958,0.020999686746601874
20160229,1202,4,0.1506110208333968,0.01676192495809554
20160229,1203,6,0.15512869094732848,0.019542848252771833
20160229,1204,6,0.14119934498528966,0.01654485431094906
20160229,1205,6,0.1310927722256939,0.01643812452584563
20160229,1206,4,0.1511293229266355,0.016042495455398254
20160229,1207,6,0.13491236279436794,0.012827388213570491
20160229,1208,6,0.15940747299326727,0.016105741248150594
20160229,1209,6,0.1351521177492224,0.019547452321618624
20160229,1210,6,0.15963055308735277,0.01839590871724754
20160229,1212,5,0.15360208124591074,0.01662239319309405
20160229,1213,6,0.14916025254170023,0.013975658778583814
20160229,1214,6,0.15618937046774625,0.01684438229606067
20160229,1215,6,0.15100957187647854,0.013187916492582871
20160229,1216,6,0.16347910171059465,0.014501521813126889
20160229,1217,6,0.15120288640286636,0.016592165655478403
20160229,1219,6,0.15512547568422005,0.013920988238410967
20160229,1220,6,0.1504097324306026,0.017063215902326227
20160229,1221,5,0.1552531257450466,0.01376991569542944
20160229,1222,6,0.13026519677434384,0.014161586633260677
20160229,1223,6,0.1547845120247,0.015787870300573426
20160229,1224,6,0.17752676542614584,0.015683956793319128
20160229,1225,5,0.15930532653663199,0.015156969616697142
20160229,1226,6,0.1428009947188092,0.019066789454693703
20160229,1227,6,0.1747744380121786,0.012178578413239355
20160229,1228,6,0.1757267674838321,0.011114842636845397
20160229,1229,6,0.15347167559964436,0.01645894434470914
20160229,1230,6,0.17509386506662772,0.012955183950336117
20160229,1231,6,0.16323351917176993,0.011993005453998734
20160229,1232,6,0.1556569947498283,0.01633904579358525
20160229,1233,6,0.1391982505974462,0.02020292149664556
20160229,1234,6,0.1636566747147671,0.014248722349598085
20160229,1235,6,0.1454482466484637,0.0202786153666017
20160229,1236,7,0.14200848806978522,0.016472334686005837
20160229,1237,7,0.13808470047059787,0.020363809502178476
20160229,1238,7,0.14207606045010443,0.018342041973775085
20160229,1239,7,0.1590108024213833,0.017278935620516377
20160229,1240,7,0.13587534309966529,0.014601629475208194
20160229,1241,7,0.15144536528388203,0.02052512582370734
20160229,1243,7,0.14400270238277135,0.02158181731141201
20160229,1244,7,0.15312705181836753,0.016669795908679008
20160229,1245,7,0.11487990921902344,0.01760373773366836
20160229,1246,7,0.15185978357928856,0.020107791569119068
20160229,1247,7,0.15326890721834535,0.016717678011487002
20160229,1248,7,0.14984480649529852,0.016305288899889057
20160229,1249,7,0.13560158390059707,0.02009932220205833
20160229,1250,7,0.15297444864750168,0.01568455573697884
20160229,1251,7,0.1526924534904333,0.016793398728690647
20160229,1252,7,0.15112780770317874,0.016677113441163714
20160229,1254,7,0.13559390806316574,0.014043787457282226
20160229,1255,7,0.13609946157194247,0.013863433546265678
20160229,1256,7,0.14954129255013052,0.01695506444137146
20160229,1257,7,0.12537233002030354,0.01317617820763872
20160229,1258,7,0.13644838526688516,0.014666150634917021
20160229,1259,7,0.13571053926931495,0.019747257202960073
20160229,1260,7,0.13683914119031654,0.014206498708831453
20160229,1261,7,0.1431699672355874,0.015771491529291828
20160229,1262,7,0.1437768370662196,0.0156777654748075
20160229,1263,7,0.1454345462848548,0.016576440075486684
20160229,1264,7,0.11495211325291156,0.019739802369215926
20160229,1265,7,0.14235303685632875,0.017794758696272586
20160229,1266,7,0.1451731432578526,0.016147291458670453
20160229,1267,7,0.14971881964921682,0.015986603741291634
20160229,1268,7,0.14499790840475454,0.015931906052739836
20160229,1269,7,0.15314703960525866,0.016199544831380374
20160229,1270,7,0.15756922990558653,0.01407110645725814
20160229,1271,7,0.1550357933243436,0.016857535213041522
20160229,1272,7,0.15776026902864415,0.014196994536543744
20160229,1273,7,0.1470635337406269,0.01461904552425555
20160229,1275,6,0.14432792446613518,0.018271138663218625
20160229,1276,7,0.1522140717633475,0.01667566565381421
20160229,1278,7,0.15931333303164516,0.01676853350727032
20160229,1279,8,0.14075342715913347,0.016795891578791557
20160229,1280,8,0.132818830644473,0.01863108721970922
20160229,1282,8,0.14638834388728283,0.01581394853032527
20160229,1284,8,0.11435042559890454,0.017756371043689233
20160229,1285,8,0.15884118052892146,0.01533224379641896
20160229,1286,8,0.15768987652291694,0.01570970397664972
20160229,1287,8,0.13873392054948944,0.016364263760099747
20160229,1288,8,0.1463345422384234,0.015898520487975746
20160229,1289,8,0.15242990435571713,0.01968241338728173
20160229,1290,8,0.13883981272172657,0.017225235141344837
20160229,1291,8,0.13552504336670812,0.014376553497852967
20160229,1293,8,0.135040401998636,0.019219505862092597
20160229,1294,8,0.13899451467297796,0.016982758813171992
20160229,1297,8,0.158044882193495,0.01733808443347355
20160229,1298,8,0.13592078529091697,0.01547996442494477
20160229,1299,8,0.14620231153314098,0.016393796084394684
20160229,1300,8,0.15241340339321124,0.019295082032493433
20160229,1301,8,0.15316613417384295,0.016065271230474718
20160229,1303,8,0.1579281167678246,0.01676086964053089
20160229,1304,9,0.15330192164710432,0.015324745583317997
20160229,1305,9,0.15319497669297324,0.01575444203681077

